2024-01-25 11:27:26,562 [AppLog] INFO : 软件开机密码正确，登录成功1次
==========================================================================
操作系统:{Microsoft Windows 7 旗舰版 }
运行环境:{ .Net Framework Enviroment Version 4.0.30319.42000}
盘符：D
CPU使用率：{18.74965%} ，可用内存大小:{14355MB}，硬盘剩余空间：
  盘符 C:\ 的剩余空间：70 GB
  盘符 D:\ 的剩余空间：39 GB
硬件配置情况：
  CPU 厂家: GenuineIntel CPU 型号: Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz
  内存条厂家: Kingston 内存条型号: 99P5471-043.A00LF 
  内存条厂家: Kingston 内存条型号: 99P5471-043.A00LF 
  硬盘厂家: (标准磁盘驱动器) 硬盘型号: Micron_1300_MTFDDAK256TDL ATA Device
==========================================================================
2024-01-25 11:27:27,919 [AppLog] INFO : 开启系统：板卡通讯，伺服供电，照明系统，UV/HR固化系统！
2024-01-25 11:27:27,935 [AppLog] INFO : 开启系统：一键启动系统开始！
2024-01-25 11:27:34,019 [AppLog] INFO : 开启系统：一键启动系统结束！
2024-01-25 11:27:34,237 [AppLog] INFO : 创建：AutoPrintMotion0=》初次创建完成-手动操作！
2024-01-25 11:27:34,299 [AppLog] INFO : 初始化喷墨控制器启动！
2024-01-25 11:27:58,089 [AppLog] INFO : 打开喷墨控制器设备成功！
2024-01-25 11:27:58,121 [AppLog] INFO : 输入校准值1次{成功}，打印往返差校准值为：BiDirEncPrtOff{5},分频值{8},打印速度{300mm/s}
2024-01-25 11:27:58,511 [AppLog] INFO : PASS打印前关键状态：DEV_GetDeviceInfo：LPPRINTER_INFO:nXSysEncDPI{5080}nStatus{909129520}nPrintStatus{0}bSuperDevice{1}
LPPRINTER_INFO-LPPrtRunInfo:bJobPrtRuning{False}bLayerPrtIsOver{False}nContReqMemErr{0}nContWDErr{0}nCurPrtDir{0}nDTLayerIndex{0}nDTLayerPassIndex{0}nDTPtrCtlIndex{0}nLayerPassCount{0}nPrintLayerIndex{0}nPrintPassIndex{0}nProcLayerIndex{0}nPrtDataMemAddr{0}nPrtState{0}nReverse{System.Int32[]}nRevPrtCols{0}
LPPRINTER_INFO-LPDRVINFO:nFMVersion{45074}nFpgaVersion{539038216}nPCBVersion{0}nState{0}nNextState{0}nPtvwarnState{0}nCrc32{0}nRevInfo{System.UInt32[]}nSignature{0}
2024-01-25 11:28:25,935 [AppLog] INFO : 初始化喷墨控制器成功！
2024-01-25 11:28:25,935 [AppLog] INFO : 进入：EquipmentMotionLogic3=》准备创建对象-手动操作！
2024-01-25 11:28:25,982 [AppLog] INFO : 进入：EquipmentMotionLogic3=》创建完成-手动操作！
2024-01-25 11:28:26,107 [AppLog] INFO : 红外灯控制器485通讯建立！
2024-01-25 11:28:26,107 [AppLog] INFO : 进入电气控制模块
2024-01-25 11:28:27,417 [AppLog] INFO : 电气控制模块：手动打开端口15
2024-01-25 11:28:28,213 [AppLog] INFO : 电气控制模块：手动打开端口14
2024-01-25 11:28:29,102 [AppLog] INFO : 退出电气控制模块
2024-01-25 11:28:34,484 [AppLog] INFO : 进入手动调试子模块！
2024-01-25 11:28:34,484 [AppLog] INFO : 进入：ManulBtn_Click=》准备创建对象-手动操作！
2024-01-25 11:28:34,515 [AppLog] INFO : 创建：ManualControl=》创建完成-手动操作！
2024-01-25 11:28:34,515 [AppLog] INFO : 加载成功：温控Modbus接口！
2024-01-25 11:29:01,519 [AppLog] INFO : 手动负向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:29:01,582 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:33:13,506 [AppLog] INFO : 手动负向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:33:14,052 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:33:14,240 [AppLog] INFO : 手动负向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:33:15,066 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:33:15,238 [AppLog] INFO : 手动负向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:33:15,878 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:33:16,096 [AppLog] INFO : 手动负向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:33:16,455 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:33:25,144 [AppLog] INFO : 手动负向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:33:26,501 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:33:26,688 [AppLog] INFO : 手动负向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:33:27,016 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:34:16,452 [AppLog] INFO : 手动负向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:34:18,527 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:34:18,917 [AppLog] INFO : 手动负向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:34:20,040 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:34:34,159 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:34:34,439 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:34:34,751 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:34:36,109 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:34:36,374 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:34:36,920 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:34:37,357 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:34:37,606 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:34:37,918 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:34:38,012 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:34:38,714 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:34:38,807 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:35:18,119 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:35:19,071 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:35:19,617 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:35:19,757 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:35:20,069 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:35:20,194 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:35:20,475 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:35:20,569 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:35:32,315 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:35:33,907 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:35:34,141 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:35:34,687 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:35:34,921 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:35:35,248 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:35:35,591 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:35:35,825 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:35:36,153 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:35:36,278 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:35:36,668 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:35:36,777 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:35:51,847 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:35:51,971 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:35:52,502 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:35:52,627 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:36:02,720 [AppLog] INFO : 手动负向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:36:02,829 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:36:03,235 [AppLog] INFO : 手动负向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:36:03,531 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:36:03,859 [AppLog] INFO : 手动负向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},运动速度{2MM/s}
2024-01-25 11:36:03,968 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第1轴}
2024-01-25 11:36:30,862 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第2轴},运动速度{50MM/s}
2024-01-25 11:36:37,524 [AppLog] INFO : 自动停止铺粉棍轴JOG输出（8轴运控板卡系统） ====》：输出AXIS{第6轴}
2024-01-25 11:36:37,539 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第2轴}
2024-01-25 11:36:37,726 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第2轴},运动速度{50MM/s}
2024-01-25 11:36:38,070 [AppLog] INFO : 自动停止铺粉棍轴JOG输出（8轴运控板卡系统） ====》：输出AXIS{第6轴}
2024-01-25 11:36:38,070 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第2轴}
2024-01-25 11:36:38,350 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第2轴},运动速度{50MM/s}
2024-01-25 11:36:38,678 [AppLog] INFO : 自动停止铺粉棍轴JOG输出（8轴运控板卡系统） ====》：输出AXIS{第6轴}
2024-01-25 11:36:38,678 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第2轴}
2024-01-25 11:36:38,865 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第2轴},运动速度{50MM/s}
2024-01-25 11:36:43,233 [AppLog] INFO : 自动停止铺粉棍轴JOG输出（8轴运控板卡系统） ====》：输出AXIS{第6轴}
2024-01-25 11:36:43,233 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第2轴}
2024-01-25 11:36:45,417 [AppLog] INFO : 手动负向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第2轴},运动速度{50MM/s}
2024-01-25 11:36:56,275 [AppLog] INFO : 自动停止铺粉棍轴JOG输出（8轴运控板卡系统） ====》：输出AXIS{第6轴}
2024-01-25 11:36:56,275 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第2轴}
2024-01-25 11:36:56,462 [AppLog] INFO : 手动负向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第2轴},运动速度{50MM/s}
2024-01-25 11:36:57,008 [AppLog] INFO : 自动停止铺粉棍轴JOG输出（8轴运控板卡系统） ====》：输出AXIS{第6轴}
2024-01-25 11:36:57,008 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第2轴}
2024-01-25 11:36:57,195 [AppLog] INFO : 手动负向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第2轴},运动速度{50MM/s}
2024-01-25 11:36:57,476 [AppLog] INFO : 自动停止铺粉棍轴JOG输出（8轴运控板卡系统） ====》：输出AXIS{第6轴}
2024-01-25 11:36:57,476 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第2轴}
2024-01-25 11:36:58,131 [AppLog] INFO : 手动负向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第2轴},运动速度{50MM/s}
2024-01-25 11:36:58,240 [AppLog] INFO : 自动停止铺粉棍轴JOG输出（8轴运控板卡系统） ====》：输出AXIS{第6轴}
2024-01-25 11:36:58,240 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第2轴}
2024-01-25 11:37:00,081 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第2轴},运动速度{50MM/s}
2024-01-25 11:37:00,159 [AppLog] INFO : 自动停止铺粉棍轴JOG输出（8轴运控板卡系统） ====》：输出AXIS{第6轴}
2024-01-25 11:37:00,159 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第2轴}
2024-01-25 11:37:44,276 [AppLog] INFO : 开启铺粉车回零校准：PowderCarHomeBtn_Click
2024-01-25 11:37:44,276 [AppLog] INFO : 开启粉车回零校准线程：PowderCarHomeResetThread
2024-01-25 11:37:44,276 [AppLog] INFO : 粉车回零校准线程失败：PowderCarHomeResetThread
2024-01-25 11:38:02,419 [AppLog] INFO : 手动正向JOG指令（8轴运控板卡系统） ====》：输出AXIS{第2轴},运动速度{50MM/s}
2024-01-25 11:38:02,575 [AppLog] INFO : 自动停止铺粉棍轴JOG输出（8轴运控板卡系统） ====》：输出AXIS{第6轴}
2024-01-25 11:38:02,575 [AppLog] INFO : 手动停止JOG输出（8轴运控板卡系统） ====》：输出AXIS{第2轴}
2024-01-25 11:38:10,000 [AppLog] INFO : 开启铺粉车回零校准：PowderCarHomeBtn_Click
2024-01-25 11:38:10,016 [AppLog] INFO : 开启粉车回零校准线程：PowderCarHomeResetThread
2024-01-25 11:38:17,395 [AppLog] INFO : 手动正向点动指令（8轴运控板卡系统） ====》：输出AXIS{第2轴},点动量{-116MM},运动速度{75MM/s}
2024-01-25 11:38:17,395 [AppLog] INFO : 粉车回零校准线程成功：PowderCarHomeResetThread
2024-01-25 11:38:52,994 [AppLog] INFO : 手动开启自动进给铺粉过程：AutoSupplyPowderBtn_Click
2024-01-25 11:38:52,994 [AppLog] INFO : 开启手动铺粉逻辑：NewAutoSupplyPowderThread
2024-01-25 11:38:53,010 [AppLog] INFO : 电气控制模块：手动打开端口14
2024-01-25 11:38:53,010 [AppLog] INFO : 电气控制模块：手动打开端口15
2024-01-25 11:38:53,072 [AppLog] INFO : 手动正向点动指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},点动量{-0.075MM},运动速度{2MM/s}
2024-01-25 11:38:53,072 [AppLog] INFO : 成形面高度下降层厚 TrapSpace{0.075mm}：TrapMoveUp(1, true, Convert.ToString(vel), Convert.ToString(TrapSpace), true, true）
2024-01-25 11:38:53,852 [AppLog] INFO : 手动正向点动指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},点动量{-1.5MM},运动速度{2MM/s}
2024-01-25 11:38:53,852 [AppLog] INFO : 成形面高度下降指定厚度 TrapSpace{1.5mm}：TrapMoveUp(1, true, Convert.ToString(vel), Convert.ToString(TrapSpace), true, true）
2024-01-25 11:38:54,617 [AppLog] INFO : 手动正向点动指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},点动量{1.5MM},运动速度{2MM/s}
2024-01-25 11:38:54,617 [AppLog] INFO : 电气控制模块：手动关闭端口15
2024-01-25 11:38:54,617 [AppLog] INFO : 电气控制模块：手动关闭端口14
2024-01-25 11:38:54,617 [AppLog] INFO : 成形面高度上升层厚 TrapSpace{1.5mm}：TrapMoveUp(1, true, Convert.ToString(vel), Convert.ToString(TrapSpace), true, true）
2024-01-25 11:38:54,929 [AppLog] INFO : 手动正向点动指令（8轴运控板卡系统） ====》：输出AXIS{第8轴},点动量{0.6MM},运动速度{2.5MM/s}
2024-01-25 11:38:54,929 [AppLog] INFO : Hopper落粉轴转2圈落粉，速度0.5rev/s：TrapMoveUp(8, true, 0.5, rotateNuM.ToString(), true, false)
2024-01-25 11:38:55,943 [AppLog] INFO : 开启铺粉车不等停运动至准备打印位置215mm，速度250mm/s：BackToStation2
2024-01-25 11:38:56,801 [AppLog] INFO : 手动正向点动指令（8轴运控板卡系统） ====》：输出AXIS{第2轴},点动量{214MM},运动速度{250MM/s}
2024-01-25 11:38:56,801 [AppLog] INFO : 当前铺粉车位置：打印位置215mm
2024-01-25 11:38:56,801 [AppLog] INFO : 手动正向点动指令（8轴运控板卡系统） ====》：输出AXIS{第2轴},点动量{480MM},运动速度{75MM/s}
2024-01-25 11:38:56,801 [AppLog] INFO : 开启铺粉车不等停运动至站2，速度0.5rev/s：BackToStation2
2024-01-25 11:38:56,910 [AppLog] INFO : 打开IR灯：OpenIRLamp(true)
2024-01-25 11:38:57,097 [AppLog] INFO : 手动正向点动指令（8轴运控板卡系统） ====》：输出AXIS{第3轴},点动量{0.125MM},运动速度{1MM/s}
2024-01-25 11:38:57,097 [AppLog] INFO : 在{40mm}处，落粉轴运动{45度}，落粉轴转速{1rev/s}：TrapMoveUp(3, true, Convert.ToString(DispenseRollerSpeed), 0.5, true, true)
2024-01-25 11:38:57,097 [AppLog] INFO : 手动正向点动指令（8轴运控板卡系统） ====》：输出AXIS{第3轴},点动量{0.5MM},运动速度{0.113013698630137MM/s}
2024-01-25 11:38:57,097 [AppLog] INFO : 开启均匀落粉及辊子铺平运动：TrapMoveUp(3, true, Convert.ToString(DispenseRollerSpeed), 0.5, true, true)
2024-01-25 11:39:00,841 [AppLog] INFO : 关闭IR灯：OpenIRLamp(false)
2024-01-25 11:39:02,463 [AppLog] INFO : 手动正向点动指令（8轴运控板卡系统） ====》：输出AXIS{第3轴},点动量{0.5MM},运动速度{2MM/s}
2024-01-25 11:39:02,463 [AppLog] INFO : 落粉轴继续转动以倒掉余粉：TrapMoveUp(3, true, 2, 0.5, true, false)
2024-01-25 11:39:03,197 [AppLog] INFO : 电气控制模块：手动打开端口14
2024-01-25 11:39:03,197 [AppLog] INFO : 电气控制模块：手动打开端口15
2024-01-25 11:39:03,977 [AppLog] INFO : 手动正向点动指令（8轴运控板卡系统） ====》：输出AXIS{第1轴},点动量{-1.5MM},运动速度{2MM/s}
2024-01-25 11:39:03,977 [AppLog] INFO : 电气控制模块：手动关闭端口15
2024-01-25 11:39:03,977 [AppLog] INFO : 电气控制模块：手动关闭端口14
